Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
76,84,0.8689750262644316,0.00385790192988615,8.365841674804688,0.038323481465633434,0.04091596603393555,0.0014152285944618191,30,80,45,"{'max_depth': 30, 'min_samples_split': 80, 'n_estimators': 45}",0.8692736160054564,0.8727975446174833,0.8732522450835513,0.8630214845970217,0.8665302410186448
118,84,0.8689750262644316,0.00385790192988615,8.43820662498474,0.09070050830221404,0.04121065139770508,0.0021583314273903344,40,80,45,"{'max_depth': 40, 'min_samples_split': 80, 'n_estimators': 45}",0.8692736160054564,0.8727975446174833,0.8732522450835513,0.8630214845970217,0.8665302410186448
160,84,0.8689750262644316,0.00385790192988615,8.570593929290771,0.08578762923724169,0.0406987190246582,0.00040228008438116187,50,80,45,"{'max_depth': 50, 'min_samples_split': 80, 'n_estimators': 45}",0.8692736160054564,0.8727975446174833,0.8732522450835513,0.8630214845970217,0.8665302410186448
17,87,0.8689523093340299,0.0036321225976298707,9.685236692428589,0.12185600396914033,0.04747805595397949,0.0007941037445929722,20,40,50,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 50}",0.8709787427532113,0.8702966920541093,0.8733659202000682,0.8627941343639878,0.8673260572987722
114,88,0.8689295872342274,0.003865753570113886,2.839813470840454,0.049467364100704334,0.015562009811401368,0.00048404947860883346,40,80,15,"{'max_depth': 40, 'min_samples_split': 80, 'n_estimators': 15}",0.8685915653063544,0.8722291690348982,0.8734795953165851,0.8624531090144367,0.8678944974988632
72,88,0.8689295872342274,0.003865753570113886,2.8406959056854246,0.0320505796965982,0.01566624641418457,0.0007438350787229938,30,80,15,"{'max_depth': 30, 'min_samples_split': 80, 'n_estimators': 15}",0.8685915653063544,0.8722291690348982,0.8734795953165851,0.8624531090144367,0.8678944974988632
156,88,0.8689295872342274,0.003865753570113886,2.9156712532043456,0.05149373268532694,0.016557598114013673,0.0014575018305847856,50,80,15,"{'max_depth': 50, 'min_samples_split': 80, 'n_estimators': 15}",0.8685915653063544,0.8722291690348982,0.8734795953165851,0.8624531090144367,0.8678944974988632
45,91,0.8688613433938137,0.003305377113311239,8.03831057548523,0.05692389455401957,0.04121365547180176,0.0010763190537483372,30,20,40,"{'max_depth': 30, 'min_samples_split': 20, 'n_estimators': 40}",0.8713197681027623,0.8720018188018642,0.8710924178697284,0.8637035352961236,0.8661891768985903
39,92,0.868838667818616,0.0033168467667525968,7.552238988876343,0.12484183069289496,0.040905189514160153,0.014966221216278521,20,100,40,"{'max_depth': 20, 'min_samples_split': 100, 'n_estimators': 40}",0.8706377174036604,0.8715471183357963,0.8707513925201773,0.8624531090144367,0.8688040018190086
26,93,0.8687931951873088,0.002830041915695364,5.687105655670166,0.034572297473419576,0.02954068183898926,0.001559875695294089,20,60,30,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 30}",0.8705240422871433,0.8702966920541093,0.8710924178697284,0.8633625099465727,0.8686903137789904
61,94,0.8687931254004024,0.0037365361586617577,3.952705717086792,0.06776324063067819,0.020856857299804688,0.0009124334405930816,30,50,20,"{'max_depth': 30, 'min_samples_split': 50, 'n_estimators': 20}",0.8721154939183813,0.8701830169375924,0.8727975446174833,0.8632488348300557,0.8656207366984994
130,95,0.8687931202310019,0.003993488563866175,9.089338016510009,0.05459509127766053,0.04887180328369141,0.0035246306697000575,50,20,45,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 45}",0.8718881436853473,0.8714334432192793,0.8725701943844493,0.8626804592474707,0.865393360618463
88,95,0.8687931202310019,0.003993488563866175,9.175644016265869,0.08145903902536362,0.04720363616943359,0.0016863239453298198,40,20,45,"{'max_depth': 40, 'min_samples_split': 20, 'n_estimators': 45}",0.8718881436853473,0.8714334432192793,0.8725701943844493,0.8626804592474707,0.865393360618463
41,97,0.8687477277254022,0.002979527085781675,9.228101968765259,0.06787344250070508,0.04210906028747559,0.0013231670814541382,20,100,50,"{'max_depth': 20, 'min_samples_split': 100, 'n_estimators': 50}",0.8697283164715244,0.8718881436853473,0.8701830169375924,0.8631351597135387,0.8688040018190086
52,98,0.8687249384233938,0.003540468412884745,9.285059261322022,0.11245479701829991,0.04548521041870117,0.0027248566722140777,30,30,45,"{'max_depth': 30, 'min_samples_split': 30, 'n_estimators': 45}",0.8691599408889394,0.8721154939183813,0.8726838695009662,0.8632488348300557,0.8664165529786266
18,99,0.8687022602634956,0.003346565087213522,2.8784878253936768,0.038161315541092006,0.01595749855041504,0.0006310526186133469,20,50,15,"{'max_depth': 20, 'min_samples_split': 50, 'n_estimators': 15}",0.8677958394907355,0.8724565192679322,0.8714334432192793,0.8629078094805047,0.8689176898590268
40,100,0.8687022525093949,0.002875003783333923,8.322859287261963,0.060327463479548066,0.03911943435668945,0.0019084029883648665,20,100,45,"{'max_depth': 20, 'min_samples_split': 100, 'n_estimators': 45}",0.8699556667045584,0.8714334432192793,0.8702966920541093,0.8632488348300557,0.8685766257389722
67,101,0.8687022137388916,0.0031561069767771883,3.984690237045288,0.03291214387720447,0.020353269577026368,0.0007940949800623158,30,60,20,"{'max_depth': 30, 'min_samples_split': 60, 'n_estimators': 20}",0.8705240422871433,0.8709787427532113,0.8717744685688302,0.8633625099465727,0.8668713051386994
46,102,0.8687021853071888,0.003871391614291204,9.074489402770997,0.09875842975165797,0.04740419387817383,0.0013036733015487775,30,20,45,"{'max_depth': 30, 'min_samples_split': 20, 'n_estimators': 45}",0.8707513925201773,0.8720018188018642,0.8724565192679322,0.8626804592474707,0.8656207366984994
47,103,0.8687021853071887,0.004112234357370587,10.11548581123352,0.13784227248550868,0.05738711357116699,0.011038338317636167,30,20,50,"{'max_depth': 30, 'min_samples_split': 20, 'n_estimators': 50}",0.8706377174036604,0.8721154939183813,0.8729112197340002,0.8622257587814027,0.8656207366984994
87,104,0.8687021749683879,0.003400529599757374,8.067493009567261,0.06387477423944919,0.041312646865844724,0.00048710693956162924,40,20,40,"{'max_depth': 40, 'min_samples_split': 20, 'n_estimators': 40}",0.8705240422871433,0.8718881436853473,0.8718881436853473,0.8640445606456747,0.8651659845384265
129,104,0.8687021749683879,0.003400529599757374,8.116732692718506,0.10106925281633257,0.042090654373168945,0.001932025487546294,50,20,40,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 40}",0.8705240422871433,0.8718881436853473,0.8718881436853473,0.8640445606456747,0.8651659845384265
8,106,0.8686794813002884,0.004644501902892146,6.000943660736084,0.06760918084787572,0.032333660125732425,0.0027576514927160145,20,30,30,"{'max_depth': 20, 'min_samples_split': 30, 'n_estimators': 30}",0.8691599408889394,0.8733659202000682,0.8731385699670342,0.8607479822666818,0.8669849931787176
151,107,0.8686340009148805,0.0031983442745504606,3.9084198474884033,0.04688151375035409,0.020652341842651366,0.0009779233944915621,50,60,20,"{'max_depth': 50, 'min_samples_split': 60, 'n_estimators': 20}",0.8705240422871433,0.8709787427532113,0.8717744685688302,0.8633625099465727,0.8665302410186448
109,107,0.8686340009148805,0.0031983442745504606,3.9431519508361816,0.04928979801938967,0.020757770538330077,0.00097822621307172,40,60,20,"{'max_depth': 40, 'min_samples_split': 60, 'n_estimators': 20}",0.8705240422871433,0.8709787427532113,0.8717744685688302,0.8633625099465727,0.8665302410186448
135,109,0.8686339698984777,0.0037966169895893593,7.927620935440063,0.04376874080332184,0.04159531593322754,0.003959867951439876,50,30,40,"{'max_depth': 50, 'min_samples_split': 30, 'n_estimators': 40}",0.8689325906559054,0.8721154939183813,0.8733659202000682,0.8635898601796067,0.8651659845384265
93,109,0.8686339698984777,0.0037966169895893593,8.003830671310425,0.020696978082994717,0.04161567687988281,0.0021770278322909126,40,30,40,"{'max_depth': 40, 'min_samples_split': 30, 'n_estimators': 40}",0.8689325906559054,0.8721154939183813,0.8733659202000682,0.8635898601796067,0.8651659845384265
136,111,0.8686112297057738,0.0038413149960041825,8.89781289100647,0.037788404663437504,0.044783592224121094,0.0011953223068564822,50,30,45,"{'max_depth': 50, 'min_samples_split': 30, 'n_estimators': 45}",0.8690462657724224,0.8721154939183813,0.8733659202000682,0.8635898601796067,0.8649386084583902
94,111,0.8686112297057738,0.0038413149960041825,9.083171176910401,0.04804659729797165,0.049091529846191403,0.003653816312702652,40,30,45,"{'max_depth': 40, 'min_samples_split': 30, 'n_estimators': 45}",0.8690462657724224,0.8721154939183813,0.8733659202000682,0.8635898601796067,0.8649386084583902
29,113,0.8685885799775782,0.0035859954398406784,9.55639009475708,0.0936092823936209,0.04630489349365234,0.0030484340396796073,20,60,50,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 50}",0.8705240422871433,0.8705240422871433,0.8715471183357963,0.8616573831988178,0.8686903137789904
66,114,0.8685658268613732,0.0031124348144120646,2.9229554176330566,0.06964242129994808,0.016162967681884764,0.0004042411187936865,30,60,15,"{'max_depth': 30, 'min_samples_split': 60, 'n_estimators': 15}",0.8697283164715244,0.8698419915880414,0.8723428441514153,0.8630214845970217,0.8678944974988632
3,115,0.8685430711604679,0.003112636490153145,8.112545251846313,0.13812998624863349,0.04001035690307617,0.00037285862570956673,20,20,40,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 40}",0.8708650676366944,0.8718881436853473,0.8697283164715244,0.8632488348300557,0.8669849931787176
36,116,0.8684748686752579,0.003296658249242841,2.70501708984375,0.037260000300482404,0.014766311645507813,0.00040195572519787827,20,100,15,"{'max_depth': 20, 'min_samples_split': 100, 'n_estimators': 15}",0.8685915653063544,0.8715471183357963,0.8721154939183813,0.8630214845970217,0.8670986812187358
14,117,0.8684521646683574,0.0032594290478578517,5.770737743377685,0.04234633407018443,0.029535579681396484,0.0014621129914171777,20,40,30,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 30}",0.8697283164715244,0.8704103671706264,0.8714334432192793,0.8622257587814027,0.8684629376989541
31,118,0.8684521646683573,0.0035856386972920127,3.701285409927368,0.03021191349719282,0.01915707588195801,0.0004020691540028562,20,80,20,"{'max_depth': 20, 'min_samples_split': 80, 'n_estimators': 20}",0.8700693418210753,0.8710924178697284,0.8710924178697284,0.8615437080823007,0.8684629376989541
78,119,0.868452149160156,0.003439812680288916,2.7562257766723635,0.0433164550228804,0.01486515998840332,0.0006543502734674173,30,100,15,"{'max_depth': 30, 'min_samples_split': 100, 'n_estimators': 15}",0.8696146413550074,0.8715471183357963,0.8712060929862453,0.8621120836648858,0.867780809458845
120,119,0.868452149160156,0.003439812680288916,2.7880372524261476,0.02532687763397418,0.014969301223754884,0.0007099612803701022,40,100,15,"{'max_depth': 40, 'min_samples_split': 100, 'n_estimators': 15}",0.8696146413550074,0.8715471183357963,0.8712060929862453,0.8621120836648858,0.867780809458845
162,119,0.868452149160156,0.003439812680288916,2.8431655406951903,0.07400531664782845,0.014368295669555664,0.0004889783827995805,50,100,15,"{'max_depth': 50, 'min_samples_split': 100, 'n_estimators': 15}",0.8696146413550074,0.8715471183357963,0.8712060929862453,0.8621120836648858,0.867780809458845
150,122,0.8684521388213551,0.0031450905542762713,2.883710527420044,0.01750525584283341,0.017356204986572265,0.0033126076550404546,50,60,15,"{'max_depth': 50, 'min_samples_split': 60, 'n_estimators': 15}",0.8697283164715244,0.8698419915880414,0.8723428441514153,0.8630214845970217,0.8673260572987722
108,122,0.8684521388213551,0.0031450905542762713,2.9754181861877442,0.05254462268366125,0.016663217544555665,0.0022634370621724804,40,60,15,"{'max_depth': 40, 'min_samples_split': 60, 'n_estimators': 15}",0.8697283164715244,0.8698419915880414,0.8723428441514153,0.8630214845970217,0.8673260572987722
51,124,0.8684520974661512,0.003664415479094533,8.275653600692749,0.24575325546979765,0.040595483779907224,0.0017131137094285674,30,30,40,"{'max_depth': 30, 'min_samples_split': 30, 'n_estimators': 40}",0.8687052404228714,0.8721154939183813,0.8726838695009662,0.8632488348300557,0.8655070486584812
16,125,0.868429396043951,0.004189222210508203,8.691013526916503,0.07286230248586534,0.04338512420654297,0.0007726392103018894,20,40,45,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 45}",0.8704103671706264,0.8702966920541093,0.8733659202000682,0.8610890076162329,0.8669849931787176
27,126,0.86840668945235,0.0035895365004689596,7.703928279876709,0.07107421194008147,0.03641114234924316,0.0004517617898642955,20,60,40,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 40}",0.8685915653063544,0.8704103671706264,0.8727975446174833,0.8619984085483687,0.8682355616189177
19,127,0.8683839595984472,0.0031496843074633202,3.8627445697784424,0.02426009060440421,0.0203458309173584,0.0007976770596969259,20,50,20,"{'max_depth': 20, 'min_samples_split': 50, 'n_estimators': 20}",0.8695009662384904,0.8709787427532113,0.8706377174036604,0.8623394338979198,0.8684629376989541
28,128,0.8682702818972299,0.0035696894322037997,8.67684473991394,0.06746931296517235,0.04089574813842774,0.0006389964578249169,20,60,45,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 45}",0.8691599408889394,0.8704103671706264,0.8718881436853473,0.8615437080823007,0.8683492496589359
25,129,0.8682702689737287,0.002756439748761377,3.783709716796875,0.01944753062576016,0.019761180877685545,0.0004001187334593477,20,60,20,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 20}",0.8696146413550074,0.8708650676366944,0.8699556667045584,0.8631351597135387,0.867780809458845
15,130,0.8682247627413187,0.004117355399843207,7.7419380187988285,0.049925166850831815,0.03810758590698242,0.0004076866349652404,20,40,40,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 40}",0.8710924178697284,0.8695009662384904,0.8730248948505173,0.8613163578492667,0.8661891768985903
24,131,0.8681793366346158,0.002580860486900171,2.976717233657837,0.031938961786896834,0.017362117767333984,0.0023503258785004767,20,60,15,"{'max_depth': 20, 'min_samples_split': 60, 'n_estimators': 15}",0.8672274639081505,0.8713197681027623,0.8702966920541093,0.8639308855291576,0.8681218735788995
5,132,0.8681338407410066,0.003080857583528876,10.122735452651977,0.15606755386897259,0.05189247131347656,0.002230315494085099,20,20,50,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 50}",0.8696146413550074,0.8714334432192793,0.8699556667045584,0.8626804592474707,0.8669849931787176
55,133,0.8681338304022057,0.003761169803146569,4.001245498657227,0.07368421704349451,0.020952749252319335,0.0006361966010886697,30,40,20,"{'max_depth': 30, 'min_samples_split': 40, 'n_estimators': 20}",0.8715471183357963,0.8696146413550074,0.8714334432192793,0.8615437080823007,0.8665302410186448
4,134,0.8680883603555989,0.003390814449906967,8.989707803726196,0.06145453302259187,0.04620041847229004,0.0010213652532253595,20,20,45,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 45}",0.8705240422871433,0.8716607934523133,0.8695009662384904,0.8622257587814027,0.8665302410186448
7,135,0.8680656615180989,0.0043181750994492835,4.009901523590088,0.08138624768340662,0.021356487274169923,0.0004889886963330908,20,30,20,"{'max_depth': 20, 'min_samples_split': 30, 'n_estimators': 20}",0.8704103671706264,0.8705240422871433,0.8715471183357963,0.8597249062180289,0.8681218735788995
140,136,0.8680656382557969,0.004129849014841275,5.851819944381714,0.030256317963609662,0.030318450927734376,0.0004886556471492247,50,40,30,"{'max_depth': 50, 'min_samples_split': 40, 'n_estimators': 30}",0.8717744685688302,0.8689325906559054,0.8718881436853473,0.8606343071501649,0.8670986812187358
98,136,0.8680656382557969,0.004129849014841275,5.958070564270019,0.06987196601192817,0.030239391326904296,0.0011645118995820638,40,40,30,"{'max_depth': 40, 'min_samples_split': 40, 'n_estimators': 30}",0.8717744685688302,0.8689325906559054,0.8718881436853473,0.8606343071501649,0.8670986812187358
54,138,0.8679519243687761,0.0043343607532523604,3.143851804733276,0.15057857032492247,0.017355918884277344,0.0023458472664097565,30,40,15,"{'max_depth': 30, 'min_samples_split': 40, 'n_estimators': 15}",0.8712060929862453,0.8698419915880414,0.8725701943844493,0.8607479822666818,0.865393360618463
56,139,0.8679292229465758,0.004062279734264696,5.800236606597901,0.0890524950204433,0.030136775970458985,0.0008716380489461854,30,40,30,"{'max_depth': 30, 'min_samples_split': 40, 'n_estimators': 30}",0.8713197681027623,0.8689325906559054,0.8718881436853473,0.8606343071501649,0.8668713051386994
12,140,0.8678837399764678,0.0025421092579493354,2.9060553073883058,0.027327725269536106,0.016563796997070314,0.00036988278954881194,20,40,15,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 15}",0.8683642150733204,0.8679095146072525,0.8722291690348982,0.8646129362282596,0.8663028649386084
102,141,0.867838215651156,0.003068208030483533,2.946880054473877,0.08183638745659585,0.016364479064941408,0.0005858415115852424,40,50,15,"{'max_depth': 40, 'min_samples_split': 50, 'n_estimators': 15}",0.8707513925201773,0.8701830169375924,0.8700693418210753,0.8642719108787087,0.8639154160982264
144,141,0.867838215651156,0.003068208030483533,2.9540164470672607,0.04545491275356749,0.016054058074951173,0.00018097610424423156,50,50,15,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 15}",0.8707513925201773,0.8701830169375924,0.8700693418210753,0.8642719108787087,0.8639154160982264
60,143,0.8678154935513538,0.003106776011903497,2.9712461471557616,0.04378264084862504,0.01726498603820801,0.0007486966830006747,30,50,15,"{'max_depth': 30, 'min_samples_split': 50, 'n_estimators': 15}",0.8707513925201773,0.8701830169375924,0.8700693418210753,0.8635898601796067,0.8644838562983174
134,144,0.867792763697451,0.0031458734579572767,5.96856164932251,0.053264329241717416,0.031031036376953126,0.0010616637774452642,50,30,30,"{'max_depth': 50, 'min_samples_split': 30, 'n_estimators': 30}",0.8682505399568035,0.8706377174036604,0.8716607934523133,0.8637035352961236,0.8647112323783538
92,144,0.867792763697451,0.0031458734579572767,6.055601119995117,0.045833754146783874,0.03043088912963867,0.00031560376434390395,40,30,30,"{'max_depth': 40, 'min_samples_split': 30, 'n_estimators': 30}",0.8682505399568035,0.8706377174036604,0.8716607934523133,0.8637035352961236,0.8647112323783538
85,146,0.86779275594335,0.004044071955728381,4.091285324096679,0.03400300867070772,0.0229461669921875,0.0015405598674934611,40,20,20,"{'max_depth': 40, 'min_samples_split': 20, 'n_estimators': 20}",0.8698419915880414,0.8714334432192793,0.8716607934523133,0.8616573831988178,0.8643701682582993
127,146,0.86779275594335,0.004044071955728381,4.146751117706299,0.03989651520405844,0.02185678482055664,0.0004922332729157018,50,20,20,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 20}",0.8698419915880414,0.8714334432192793,0.8716607934523133,0.8616573831988178,0.8643701682582993
50,148,0.8677700441823489,0.003187128413830637,6.28301682472229,0.21117023267567486,0.030237865447998048,0.0003987315168108282,30,30,30,"{'max_depth': 30, 'min_samples_split': 30, 'n_estimators': 30}",0.8685915653063544,0.8706377174036604,0.8713197681027623,0.8629078094805047,0.865393360618463
2,149,0.8677700312588478,0.0034695275605793265,6.044192695617676,0.016227492281846206,0.03650236129760742,0.004660319358401242,20,20,30,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 30}",0.8710924178697284,0.8701830169375924,0.8702966920541093,0.8624531090144367,0.864824920418372
13,150,0.8677245999827446,0.002358308264363409,3.8687660694122314,0.018503832163221875,0.020957756042480468,0.001094625841180544,20,40,20,"{'max_depth': 20, 'min_samples_split': 40, 'n_estimators': 20}",0.8684778901898375,0.8681368648402865,0.8713197681027623,0.8641582357621916,0.8665302410186448
139,151,0.8676108835110237,0.003839489534591125,3.915370225906372,0.014674695328678815,0.021143579483032228,0.000976960670986808,50,40,20,"{'max_depth': 50, 'min_samples_split': 40, 'n_estimators': 20}",0.8707513925201773,0.8696146413550074,0.8714334432192793,0.8615437080823007,0.8647112323783538
97,151,0.8676108835110237,0.003839489534591125,4.06937894821167,0.049425384211393864,0.022350502014160157,0.001850858938532279,40,40,20,"{'max_depth': 40, 'min_samples_split': 40, 'n_estimators': 20}",0.8707513925201773,0.8696146413550074,0.8714334432192793,0.8615437080823007,0.8647112323783538
138,153,0.8675654289726182,0.004107159057839505,2.967660093307495,0.06547911019050813,0.01675524711608887,0.00039918460790678293,50,40,15,"{'max_depth': 50, 'min_samples_split': 40, 'n_estimators': 15}",0.8692736160054564,0.8698419915880414,0.8725701943844493,0.8607479822666818,0.865393360618463
96,153,0.8675654289726182,0.004107159057839505,3.0329565525054933,0.0813698551509971,0.016566705703735352,0.00048734221184507104,40,40,15,"{'max_depth': 40, 'min_samples_split': 40, 'n_estimators': 15}",0.8692736160054564,0.8698419915880414,0.8725701943844493,0.8607479822666818,0.865393360618463
0,155,0.8675427042881159,0.0028617178521067347,3.0377790927886963,0.02006938458733829,0.018550395965576172,0.0007979871765834006,20,20,15,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 15}",0.8699556667045584,0.8697283164715244,0.8695009662384904,0.8626804592474707,0.8658481127785357
43,156,0.8675426706870126,0.004207010167416568,4.041113471984863,0.03450726993772456,0.02265453338623047,0.000398064419362285,30,20,20,"{'max_depth': 30, 'min_samples_split': 20, 'n_estimators': 20}",0.8691599408889394,0.8705240422871433,0.8725701943844493,0.8610890076162329,0.8643701682582993
42,157,0.8675426603482117,0.0036903186289953187,3.103958559036255,0.07160926115520345,0.022352266311645507,0.009812493023229878,30,20,15,"{'max_depth': 30, 'min_samples_split': 20, 'n_estimators': 15}",0.8695009662384904,0.8705240422871433,0.8714334432192793,0.8623394338979198,0.8639154160982264
48,158,0.8674744656171025,0.004106864382153453,3.01852126121521,0.041936446473827674,0.01686410903930664,0.0006624877883742138,30,30,15,"{'max_depth': 30, 'min_samples_split': 30, 'n_estimators': 15}",0.8687052404228714,0.8737069455496191,0.8688189155393884,0.8617710583153347,0.8643701682582993
30,159,0.8673835823872942,0.003211351500875095,2.8308319568634035,0.06860057679146687,0.014762973785400391,0.000400382832934355,20,80,15,"{'max_depth': 20, 'min_samples_split': 80, 'n_estimators': 15}",0.8684778901898375,0.8704103671706264,0.8697283164715244,0.8614300329657838,0.8668713051386994
84,160,0.8673835203544886,0.003343258983664521,3.0924524784088137,0.041075616586334435,0.01735844612121582,0.00020190017301310292,40,20,15,"{'max_depth': 40, 'min_samples_split': 20, 'n_estimators': 15}",0.8699556667045584,0.8696146413550074,0.8706377174036604,0.8625667841309538,0.8641427921782628
126,160,0.8673835203544886,0.003343258983664521,3.225592088699341,0.06258730355624942,0.01826186180114746,0.0009795068892942556,50,20,15,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 15}",0.8699556667045584,0.8696146413550074,0.8706377174036604,0.8625667841309538,0.8641427921782628
90,162,0.8672925854306754,0.004208178185097592,3.001396417617798,0.027249532737243093,0.019762516021728516,0.0023070683073986363,40,30,15,"{'max_depth': 40, 'min_samples_split': 30, 'n_estimators': 15}",0.8687052404228714,0.8737069455496191,0.8683642150733204,0.8613163578492667,0.8643701682582993
132,162,0.8672925854306754,0.004208178185097592,3.028692531585693,0.019902767351843716,0.01715703010559082,0.0007412115966306819,50,30,15,"{'max_depth': 50, 'min_samples_split': 30, 'n_estimators': 15}",0.8687052404228714,0.8737069455496191,0.8683642150733204,0.8613163578492667,0.8643701682582993
49,164,0.8672470895370662,0.0032250267004594294,4.032250213623047,0.025848161653974373,0.026042795181274413,0.006237237777370626,30,30,20,"{'max_depth': 30, 'min_samples_split': 30, 'n_estimators': 20}",0.8689325906559054,0.8716607934523133,0.8685915653063544,0.8638172104126407,0.8632332878581174
1,165,0.8672016711844643,0.003402209246878159,4.041511058807373,0.012411030228522893,0.02374420166015625,0.0013181719692300236,20,20,20,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 20}",0.8704103671706264,0.8682505399568035,0.8704103671706264,0.8614300329657838,0.8655070486584812
91,166,0.8672016401680613,0.0033522006310284258,4.044144010543823,0.019833027222189003,0.022153615951538086,0.0009770401167598834,40,30,20,"{'max_depth': 40, 'min_samples_split': 30, 'n_estimators': 20}",0.8691599408889394,0.8716607934523133,0.8684778901898375,0.8625667841309538,0.8641427921782628
133,166,0.8672016401680613,0.0033522006310284258,4.064482402801514,0.05129324040041554,0.022154569625854492,0.0007470600924735591,50,30,20,"{'max_depth': 50, 'min_samples_split': 30, 'n_estimators': 20}",0.8691599408889394,0.8716607934523133,0.8684778901898375,0.8625667841309538,0.8641427921782628
6,168,0.8664514205848526,0.003953698115823899,2.951395273208618,0.05239735836890823,0.01686434745788574,0.0008562598241932218,20,30,15,"{'max_depth': 20, 'min_samples_split': 30, 'n_estimators': 15}",0.8676821643742185,0.8687052404228714,0.8708650676366944,0.8592702057519609,0.8657344247385175
